"avatar","id","images/0","images/1","images/2","images/3","text","likes","replies","retweets","quotes","timestamp","searchQuery","url"
"https://pbs.twimg.com/profile_images/1705541776256405504/jAIeG12Q.jpg","1965282397739716806","https://pbs.twimg.com/media/G0UuHmEaMAErPd5.jpg",,,,"1,2 triliun udah bisa gajiin 342.857 guru dengan  besaran 3,5jt per bulan

Sedangkan mbg gak jelas ini? Hanya bisa bikin orang keracunan

Gak habis pikir gue sama lu dan tim lu itu  @prabowo","0","0","0","0","2025-09-09T05:13:00.000Z","mbg","https://x.com/iridescentboyis/status/1965282397739716806"
"https://pbs.twimg.com/profile_images/1862382313562083328/TBCd6JsF.jpg","1965282385408426365",,,,,"Terkait Program MBG
Presiden @prabowo harus mendengar banyak masukan dari para Ulama Khos, dan tokoh Agama...
Manusia punya keterbatasan, niat baik harus di dasari oleh ilmu... 
Agar program berjalan tanpa mengorbankan kebaikan yang lain...","0","0","0","0","2025-09-09T05:13:00.000Z","mbg","https://x.com/Singo_Yudho5/status/1965282385408426365"
"https://pbs.twimg.com/profile_images/1964209023819132928/7i4RoiD6.jpg","1965282249097834756",,,,,"Harusnya emang d stop. Tapi, dialihkan ke pendidikan. Karena fokus MBG kan buat pendidikan (anak sekolah).

Drpd pembangunan jalan, mending sembako harganya d turunin deh. Biar menjangkau semua kalangan. Beras tuh makin hari makin naik aja. Harusnya kan bs pemerintah ngontrol.","0","0","0","0","2025-09-09T05:12:00.000Z","mbg","https://x.com/cmbstank/status/1965282249097834756"
"https://pbs.twimg.com/profile_images/1949308832104198144/5AxtDW-W.jpg","1965282236074492178","https://pbs.twimg.com/media/G0YVx1WbUAAeDEj.jpg",,,,"Program MBG ciptakan generasi emas untuk masa depan Indonesia #dukungMBG","0","0","0","0","2025-09-09T05:12:00.000Z","mbg","https://x.com/BocelNestapa/status/1965282236074492178"
"https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa.jpg","1965282186661400678",,,,,"Dari gambar, menu: nasi kecil, telur orak-arik, jeruk (tampak busuk), wortel iris, timun, selada.

Estimasi gizi (untuk porsi kecil, berdasarkan data Bapanas & standar gizi 2025):
- Kalori: ~250-300 kcal (target MBG 300-400 kcal/anak sekolah)
- Protein: ~8-12g (target 8-24g)
- Karbo: ~35g
- Vitamin: Vit A dari wortel, Vit C dari jeruk (tapi jika busuk, kurang efektif), serat dari sayur.

Kurang seimbang, porsi minim, sayur mentah. Butuh perbaikan untuk capai standar gizi penuh.","0","1","0","0","2025-09-09T05:12:00.000Z","mbg","https://x.com/grok/status/1965282186661400678"
"https://pbs.twimg.com/profile_images/1962885889765580800/kJ5m3nBh.jpg","1965282137114116365",,,,,"Abis MBG jadi ngantuk","0","0","0","0","2025-09-09T05:12:00.000Z","mbg","https://x.com/porcogaliard19/status/1965282137114116365"
"https://pbs.twimg.com/profile_images/1352835982748393472/5q_TAVu8.jpg","1963477046824210925",,,,,"Apa susahnya berhetiin MBG sama Koperasi Merah Putih toh ga ada yg dapet manfaatnya. MBG ga dimakan sama siswa. Koperasi kayaknya ga ada yg dijual. Jadi sebenarnya programnya buat siapa","4952","164","1588","649","2025-09-04T05:39:00.000Z","mbg","https://x.com/Starryglowup/status/1963477046824210925"
"https://pbs.twimg.com/profile_images/1963600442547736577/u-gbObx_.jpg","1965226393538888150",,,,,"Kalo kata emak gue yg cuma IRT, sampe kapanpun MBG nggak akan dihentikan karena itu janji besar 02 pas kampanye buat dapetin suara rakyat yg kurang well educated","28","2","2","0","2025-09-09T01:30:00.000Z","mbg","https://x.com/tantenya_niki/status/1965226393538888150"
"https://pbs.twimg.com/profile_images/1948718784623378439/wm2mYlBc.jpg","1965281877117599909",,,,,"msuk smua kak, stiap sblm ambil mbg jg hrus nge list kok brp org yg hadir di kls","0","0","0","0","2025-09-09T05:11:00.000Z","mbg","https://x.com/chikiibal/status/1965281877117599909"
"https://pbs.twimg.com/profile_images/1740109966584041472/M-KBwP7h.jpg","1965281819101896766","https://pbs.twimg.com/media/G0UTLUaWoAAJyk3.jpg",,,,"Bu SMI ini isunya bukan pilihan utama Prabowo di posisi Menkeu, begitu pula Bu SMI tidak berniat jadi Menkeu setelah 2024 karena tidak sejalan dengan program peremajaan alutsista, MBG, maupun pembentukan Kementerian Penerimaan Negara.","0","1","0","0","2025-09-09T05:11:00.000Z","mbg","https://x.com/achmadranggabac/status/1965281819101896766"
"https://pbs.twimg.com/profile_images/1864520520387178496/o-RDyw1C.jpg","1965281789775413414","https://pbs.twimg.com/media/G0UuHmEaMAErPd5.jpg",,,,"Allohuuuu... banyaknya dibuang buangin paaaakkk.. mana isi mbg nya kadang bikin cengo","0","0","0","0","2025-09-09T05:11:00.000Z","mbg","https://x.com/natokki138/status/1965281789775413414"
"https://pbs.twimg.com/profile_images/1602691834156765184/bsC_ohgL.jpg","1965281592861204605","https://pbs.twimg.com/media/G0YVMVKbgAEQILo.jpg",,,,"Pak Presiden @prabowo yth, ini menu MBG hari ini di SD Komba-Komba, Kecamatan Peling Tengah, Banggai Kepulauan. Apakah layak ini disebut MAKAN BERGIZI Pak Presiden.? @Ndrewstjan @Dennysiregar7 @kompascom @NarasiNewsroom","0","0","0","0","2025-09-09T05:10:00.000Z","mbg","https://x.com/meiyer/status/1965281592861204605"
"https://pbs.twimg.com/profile_images/1963454691158925312/-B7XaYte.jpg","1965281321498148945",,,,,"gabakal mau nderrr, mbg ini program paling gampang bgt buat dikorupsi soalnya","0","0","0","0","2025-09-09T05:09:00.000Z","mbg","https://x.com/Blairwillows__/status/1965281321498148945"
"https://pbs.twimg.com/profile_images/1963572551462117376/blxV16By.jpg","1965281180179374572","https://pbs.twimg.com/media/G0YUzZfbgAEY1xi.jpg",,,,"mbg day6!

makasi rakyat😋🥰","0","2","0","0","2025-09-09T05:08:00.000Z","mbg","https://x.com/youngKseleraku/status/1965281180179374572"
"https://pbs.twimg.com/profile_images/849807743275814912/GF6IAoZ3.jpg","1965281141646344522",,,,,"Program MBG Gunakan Produk Lokal untuk Tekan Biaya dan Dukung Petani
kupastuntas.co/2025/09/09/pr…","1","1","1","0","2025-09-09T05:08:00.000Z","mbg","https://x.com/kupastuntasnew/status/1965281141646344522"
"https://pbs.twimg.com/profile_images/1838843507169202176/imnG6Iu0.jpg","1965281072666853707",,,,,"Nah itu bro. Para pembisik terdekat dia nipu semua. Jadi yg di benak prabowo ya Mbg ini sukses padahal kan enggak","0","0","0","0","2025-09-09T05:08:00.000Z","mbg","https://x.com/kecapmanisee/status/1965281072666853707"
"https://pbs.twimg.com/profile_images/1962913807141060608/aLYEklUO.jpg","1965280999165886638",,,,,"Pajak nyekik dan nyasar kaum menengah, coretax, alokasi penggunaan anggaran yang ga bener, MBG, dll. Apalagi isu ekonomi dan finansia kita? Lo mau bilang itu cuma kebijakan presiden bukan menteri? Gws ya.","0","1","0","0","2025-09-09T05:07:00.000Z","mbg","https://x.com/lintanglangit15/status/1965280999165886638"
"https://pbs.twimg.com/profile_images/1963997375741165568/63JmbdPu.jpg","1965280966211149873",,,,,"Clear proof of real utility 🔑","0","0","0","0","2025-09-09T05:07:00.000Z","mbg","https://x.com/0xDripz/status/1965280966211149873"
"https://pbs.twimg.com/profile_images/1957345242514124800/pNdt0Rfl.jpg","1965280961647837698","https://pbs.twimg.com/media/G0YUnp3bgAE1lpO.jpg",,,,"Menu MBG (09/09/2025)","0","0","0","0","2025-09-09T05:07:00.000Z","mbg","https://x.com/bgzhoki/status/1965280961647837698"
"https://pbs.twimg.com/profile_images/1743858553075695616/6EIgiWMj.jpg","1964936179268375013",,,,,"Sudah makanan MBG tak layak datangnya pun terlambat
Sekian waktu tidak ada pembenahan, kritik dianggep angin lalu.
Sebenernya Presiden @prabowo tahu ngga ini program amburadul di lapangan?...
Vendor yg ditunjuk untuk MBG rerata kgak kompeten!","746","91","310","22","2025-09-08T06:17:00.000Z","mbg","https://x.com/WagimanDeep212_/status/1964936179268375013"
"https://pbs.twimg.com/profile_images/1962938145563148290/njnCbp2Q.jpg","1965280841237680440",,,,,"mbg ini kalo ga di makan gpp kan? atau harus makan?","0","0","0","0","2025-09-09T05:07:00.000Z","mbg","https://x.com/Aldeeboyy/status/1965280841237680440"
"https://pbs.twimg.com/profile_images/1963106037738901504/ZBlMZYbs.jpg","1965280655614591030","https://pbs.twimg.com/media/G0YFJ6hXwAAb3xM.jpg",,,,"The heckkkkk sehari 1,2 triliun tuh apa gk rugi negara. Kata gw mah stop mbg anjir,bukan kita gk seneng anak sekolah mkn gratis tpi diliat ada bnyk kesenjangan diantar sekolah dan pengeluaran negara bisa boncos klo tiap hari 1,2t.","0","1","0","0","2025-09-09T05:06:00.000Z","mbg","https://x.com/masdepnyaShuaaa/status/1965280655614591030"
"https://pbs.twimg.com/profile_images/1164858811401662464/E6n5y6gp.jpg","1965280491306975675",,,,,"Orang orang kaya gini mana paham Indonesia pernah diselametin ekonominya waktu covid gara gara Bu Sri? 

Coba kita liat lagi soal kebutuhan MBG, berapa ratus triliun itu? Kabinet yang sekarang berapa ratus menteri dan wamen?
 
Menteri keuangan bisa apa untuk menuhin tuntutan itu?","0","0","0","0","2025-09-09T05:05:00.000Z","mbg","https://x.com/pikiaww/status/1965280491306975675"
"https://pbs.twimg.com/profile_images/1945431897191989248/2sbO7gO2.jpg","1965280350361514133","https://pbs.twimg.com/media/G0YUDIRbgAIP8gs.jpg","https://pbs.twimg.com/media/G0YUDINbgAEpPlj.jpg","https://pbs.twimg.com/media/G0YUDIMasAEYf0y.jpg","https://pbs.twimg.com/media/G0YUDIUbgAI8xwz.jpg","Tidak ada kenaikan pajak ✅
Defisit APBN ✅
Realokasi anggaran untuk MBG ✅
Beban bunga 600T ✅

Tau kan kira-kira nanti pemerintah bakal punya duit dari mana? 👀 🧡","0","1","0","0","2025-09-09T05:05:00.000Z","mbg","https://x.com/Haka_btc/status/1965280350361514133"
"https://pbs.twimg.com/profile_images/1963572551462117376/blxV16By.jpg","1965280332846121176",,,,,"day6! mbg","1","2","0","0","2025-09-09T05:05:00.000Z","mbg","https://x.com/youngKseleraku/status/1965280332846121176"
"https://pbs.twimg.com/profile_images/1948621515752439810/mWtq6BTH.jpg","1965280332590317769",,,,,"Oh iya ternyata mbg juga berpengaruh sama pemasukan kantin ya….","0","0","0","0","2025-09-09T05:05:00.000Z","mbg","https://x.com/skadinthoughts/status/1965280332590317769"
"https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa.jpg","1965280184497807382",,,,,"Oke, fokus ke inti masalah MBG: Dari video di Jombang, makanan sering telat (sampai jam 11:30), rasa hambar, susu kadaluarsa, dan kualitas rendah hingga tak layak dimakan. Kritik serupa muncul di berita lokal, seperti kurang pengawasan vendor dan minim perbaikan. Perlu quality control lebih ketat agar program efektif.","1","1","0","0","2025-09-09T05:04:00.000Z","mbg","https://x.com/grok/status/1965280184497807382"
"https://pbs.twimg.com/profile_images/1687354532630855680/MqVb1FoT.jpg","1965280164340007275","https://pbs.twimg.com/media/G0YT45tbgAQIfFx.jpg",,,,"Program MBG hadir untuk anak Indonesia dengan dana dikelola transparent, semua harga at cost, dan diawasi kantor KPPN plus lembaga pengawas","0","0","0","0","2025-09-09T05:04:00.000Z","mbg","https://x.com/yusuf_glg2/status/1965280164340007275"
"https://pbs.twimg.com/profile_images/1696442273251328000/iEzwHo-H.jpg","1965280162981011659","https://pbs.twimg.com/media/G0YT4zCbsAAIlXM.jpg",,,,"Anak bangsa dapat makanan sehat tanpa rasa was-was, MBG jamin dana transparan dan diawasi penuh, at cost dari KPPN","0","0","0","0","2025-09-09T05:04:00.000Z","mbg","https://x.com/ayesha_septiana/status/1965280162981011659"
"https://pbs.twimg.com/profile_images/1679014692419928068/LV1x4ypL.jpg","1965279937583349923","https://pbs.twimg.com/media/G0YTrwybgAEhMtU.jpg",,,,"Fakta MBG di Jateng ini bikin optimis. #gasssnow #satuindonesia","0","0","0","0","2025-09-09T05:03:00.000Z","mbg","https://x.com/putrianjani91/status/1965279937583349923"
"https://pbs.twimg.com/profile_images/1681367761216471040/i8QzrVxL.jpg","1965279922718691483","https://pbs.twimg.com/media/G0YTqxXbsAAugzh.jpg",,,,"Dukungan penuh buat program MBG. Semoga sukses di mana-mana. #gasssnow #satuindonesia","0","0","0","0","2025-09-09T05:03:00.000Z","mbg","https://x.com/Salsabilaandahh/status/1965279922718691483"
"https://pbs.twimg.com/profile_images/1471488818150739968/Rqy16SV9.jpg","1965279877650911330",,,,,"Gak cm presiden yg pgn mbg ttp berjalan, tanya itu yg udh punya sppg aslinya siapa yg dibalik layar usaha sppg2 itu…","0","0","0","0","2025-09-09T05:03:00.000Z","mbg","https://x.com/bukangitutapi/status/1965279877650911330"
"https://pbs.twimg.com/profile_images/1836249818387320832/SdI3aRjP.png","1965206667731320951","https://pbs.twimg.com/media/G0XRCzSagAAmAOz.jpg",,,,"Program Makan Bergizi Gratis memiliki dampak positif dalam meningkatkan gizi anak-anak Indonesia demi menciptakan generasi yang sehat dan cerdas
#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:12:00.000Z","makan bergizi gratis","https://x.com/victor_sputra/status/1965206667731320951"
"https://pbs.twimg.com/profile_images/1836767713148252160/4AOVIZBI.jpg","1965206646214598845","https://pbs.twimg.com/media/G0XRBkpaoAAlfZL.jpg",,,,"Program Makan Bergizi Gratis memiliki dampak positif dalam meningkatkan gizi anak-anak Indonesia demi menciptakan generasi yang sehat dan cerdas
#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:12:00.000Z","makan bergizi gratis","https://x.com/rezareva_reza/status/1965206646214598845"
"https://pbs.twimg.com/profile_images/1836249818387320832/SdI3aRjP.png","1965206615050854460","https://pbs.twimg.com/media/G0XQ_sTa8AApffC.jpg",,,,"Program makan bergizi gratis bertujuan agar siswa di Indonesia bisa lepas dari stunting serta mampu menyiapkan Indonesia menuju keemasan.
#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:12:00.000Z","makan bergizi gratis","https://x.com/victor_sputra/status/1965206615050854460"
"https://pbs.twimg.com/profile_images/1836767713148252160/4AOVIZBI.jpg","1965206593206890702","https://pbs.twimg.com/media/G0XQ-dQbgAEN8Jo.jpg",,,,"Program makan bergizi gratis bertujuan agar siswa di Indonesia bisa lepas dari stunting serta mampu menyiapkan Indonesia menuju keemasan.
#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:12:00.000Z","makan bergizi gratis","https://x.com/rezareva_reza/status/1965206593206890702"
"https://pbs.twimg.com/profile_images/1836249818387320832/SdI3aRjP.png","1965206556666155423","https://pbs.twimg.com/media/G0XQ8TQbUAAAEHc.jpg",,,,"Program Makan Bergizi Gratis telah memberikan dampak positif terhadap perkembangan tumbuh kembang generasi mendatang. Hal tersebut juga yang diharapkan dapat mendorong prestasi dan daya saing generasi muda Indonesia.
#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:12:00.000Z","makan bergizi gratis","https://x.com/victor_sputra/status/1965206556666155423"
"https://pbs.twimg.com/profile_images/1836767713148252160/4AOVIZBI.jpg","1965206529919078817","https://pbs.twimg.com/media/G0XQ6kzaoAAYnGB.jpg",,,,"Program Makan Bergizi Gratis telah memberikan dampak positif terhadap perkembangan tumbuh kembang generasi mendatang. Hal tersebut juga yang diharapkan dapat mendorong prestasi dan daya saing generasi muda Indonesia.
#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:12:00.000Z","makan bergizi gratis","https://x.com/rezareva_reza/status/1965206529919078817"
"https://pbs.twimg.com/profile_images/1633330233352003584/twbk7TPZ.jpg","1965206505663463586","https://pbs.twimg.com/media/G0XQ0-PaAAAXER_.jpg",,,,"Makan bergizi gratis, langkah pasti menuju generasi cerdas. #PenuhiGiziIndonesia #GenerasiSehat","0","1","0","0","2025-09-09T00:11:00.000Z","makan bergizi gratis","https://x.com/rakantula/status/1965206505663463586"
"https://pbs.twimg.com/profile_images/1836249818387320832/SdI3aRjP.png","1965206487753785519","https://pbs.twimg.com/media/G0XQ4V7bwAA6hvG.jpg",,,,"Melalui program Makan Bergizi Gratis, pemerintah berupaya untuk memenuhi gizi pada anak-anak seluruh Indonesia
#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:11:00.000Z","makan bergizi gratis","https://x.com/victor_sputra/status/1965206487753785519"
"https://pbs.twimg.com/profile_images/1836767713148252160/4AOVIZBI.jpg","1965206463275811112","https://pbs.twimg.com/media/G0XQ1nYb0AAbmqT.jpg",,,,"Melalui program Makan Bergizi Gratis, pemerintah berupaya untuk memenuhi gizi pada anak-anak seluruh Indonesia
#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:11:00.000Z","makan bergizi gratis","https://x.com/rezareva_reza/status/1965206463275811112"
"https://pbs.twimg.com/profile_images/1836249818387320832/SdI3aRjP.png","1965206416832299144","https://pbs.twimg.com/media/G0XQ0Ofa0AAMVbj.jpg",,,,"Program Makan Bergizi Gratis (MBG) tidak hanya mendukung kesehatan anak, tetapi juga mendorong perputaran ekonomi lokal

#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:11:00.000Z","makan bergizi gratis","https://x.com/victor_sputra/status/1965206416832299144"
"https://pbs.twimg.com/profile_images/1836767713148252160/4AOVIZBI.jpg","1965206388063519100","https://pbs.twimg.com/media/G0XQxobbEAAvuXf.jpg",,,,"Program Makan Bergizi Gratis (MBG) tidak hanya mendukung kesehatan anak, tetapi juga mendorong perputaran ekonomi lokal

#PenuhiGiziIndonesia","0","0","0","0","2025-09-09T00:11:00.000Z","makan bergizi gratis","https://x.com/rezareva_reza/status/1965206388063519100"
"https://pbs.twimg.com/profile_images/1865201729459097604/gPS9TgXr.jpg","1931310153259004309","https://pbs.twimg.com/media/Gs1kK87bAAEw0VR.jpg","https://pbs.twimg.com/media/Gs1kQ33a4AAa2DB.jpg","https://pbs.twimg.com/media/GszksTMacAA5Sn9.jpg",,"Anggaran untuk proyek Menteri Koperasi Budi Arie lebih besar daripada anggaran Makan Bergizi Gratis.","1077","42","331","35","2025-06-07T11:19:00.000Z","makan bergizi gratis","https://x.com/zhil_arf/status/1931310153259004309"
"https://pbs.twimg.com/profile_images/1846518351532810241/9cj1Z-WY.jpg","1965197767946764488","https://pbs.twimg.com/media/G0XI9CabYAAV_Jh.jpg","https://pbs.twimg.com/media/G0XI9EgbgAElV1g.jpg","https://pbs.twimg.com/media/G0XI9HUbMAAxX-J.jpg",,"Babinsa Desa Gunung Perak Koramil 1424-02/Sinjai Barat, Kodim 1424/Sinjai melaksanakan kegiatan komunikasi sosial dan pemantauan pembangunan dapur sehat Mandiri dalam rangka Pelayanan Makan Bergizi Gratis (MBG)

#tniad
#dispenad
#puspentni
#TNIindonesia","3","0","0","0","2025-09-08T23:37:00.000Z","makan bergizi gratis","https://x.com/kodim1424sinjai/status/1965197767946764488"
"https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa.jpg","1965193537387217239",,,,,"Akar permasalahannya adalah dugaan kandungan lemak babi dalam food tray program Makan Bergizi Gratis (MBG) yang diimpor dari China, plus isu pemalsuan label ""Made in Indonesia"". BPJPH akan audit langsung ke sana untuk verifikasi halal dan keamanan.","0","1","0","0","2025-09-08T23:20:00.000Z","makan bergizi gratis","https://x.com/grok/status/1965193537387217239"
"https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa.jpg","1965193250991743363",,,,,"Ya, anggaran program Makan Bergizi Gratis Rp 1,2 triliun per hari untuk 82,9 juta penerima pada 2026, berdasarkan pernyataan Badan Gizi Nasional.

Menu dirancang seimbang (500-700 kalori per porsi dengan karbohidrat, protein, lemak, buah/sayur) oleh ahli gizi untuk kebutuhan nutrisi, tapi ada pandangan beragam soal efektivitas dan prioritas anggaran.","0","0","0","0","2025-09-08T23:19:00.000Z","makan bergizi gratis","https://x.com/grok/status/1965193250991743363"
"https://pbs.twimg.com/profile_images/1883659634491400193/ySk51qLC.jpg","1965186883237150930",,,,,"UMKM Juga Punya Peran Krusial dalam Program Makan Bergizi Gratis distori.id/2025/09/08/umkm-j…","0","0","0","0","2025-09-08T22:53:00.000Z","makan bergizi gratis","https://x.com/distori_id/status/1965186883237150930"
"https://pbs.twimg.com/profile_images/1795832960350138369/ty3cteeh.jpg","1965279679566545109",,,,,"KENAPA KAGA ADA YG NYURUH HAPUS MBG SUMPAH DARI AWAL AKU GASENENG BANGETTT SAMA PROGRAM INIII","0","0","0","1","2025-09-09T05:02:00.000Z","mbg","https://x.com/Haifriday1308/status/1965279679566545109"
"https://pbs.twimg.com/profile_images/1727946409331343360/4ffUSLl1.jpg","1965279663187738712","https://pbs.twimg.com/media/G0YTbwdbgAA9gmc.jpg",,,,"Salut sama fokusnya ke daerah 3T. #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/nisa4prilia/status/1965279663187738712"
"https://pbs.twimg.com/profile_images/1713144283770023936/TCd5PSIT.jpg","1965279657793933512","https://pbs.twimg.com/media/G0YTbeWbgAQUQvL.jpg",,,,"Ini program yang bener-bener menyentuh. #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/LolyLitaita/status/1965279657793933512"
"https://pbs.twimg.com/profile_images/1678254850914795522/YB0cXOW9.jpg","1965279656279769504","https://pbs.twimg.com/media/G0YTbW5aoAATHWN.jpg",,,,"Harapan besar nih buat masa depan anak-anak di pelosok. #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/marna_sari1/status/1965279656279769504"
"https://pbs.twimg.com/profile_images/1818863874004951040/draFhpf-.jpg","1965279650596495658","https://pbs.twimg.com/media/G0YTa7ja4AA6evW.jpg",,,,"Semoga semua pihak bersinergi buat suksesin program di daerah 3T. #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/winnyfarah/status/1965279650596495658"
"https://pbs.twimg.com/profile_images/1818862674849284102/uzI1rXpS.jpg","1965279644279775422","https://pbs.twimg.com/media/G0YTamvaAAAqsp2.jpg",,,,"Ini beneran bukti kalau program ini serius. #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/RTriyuliannn/status/1965279644279775422"
"https://pbs.twimg.com/profile_images/1878732806874116096/3iL0cXk8.jpg","1965279635127849177","https://pbs.twimg.com/media/G0YTaJdbEAAIEj4.jpg",,,,"Mari kita pantau bareng-bareng biar programnya jalan. #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/sariiameliaaa/status/1965279635127849177"
"https://pbs.twimg.com/profile_images/1688424517922861056/1GaTNPoo.jpg","1965279634528108861","https://pbs.twimg.com/media/G0YTaFgaEAA23lM.jpg",,,,"Keren abis! Semoga makin banyak lagi daerah yang dijangkau. #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/SalwaLutvita/status/1965279634528108861"
"https://pbs.twimg.com/profile_images/1688396233621311489/D5bkcBMq.jpg","1965279627292835899","https://pbs.twimg.com/media/G0YTZu9bgAkDIni.jpg",,,,"Bisa bayangin gak sih kalau gizi buruk di pelosok bisa teratasi? #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/SiskaDianka/status/1965279627292835899"
"https://pbs.twimg.com/profile_images/1679014424231936000/zK5jLyk6.jpg","1965279621072781595","https://pbs.twimg.com/media/G0YTZWIbgAwg-p5.jpg",,,,"Ini dia yang kita tunggu-tunggu, program yang peduli sama daerah 3T. #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/SukatmiK9/status/1965279621072781595"
"https://pbs.twimg.com/profile_images/1687136971112755200/5UedasI-.jpg","1965279620544299241","https://pbs.twimg.com/media/G0YTZNqbgAIR3vL.jpg",,,,"Semoga program ini bisa menjangkau semua anak di pelosok negeri. #gasssnow #MBG","0","0","0","0","2025-09-09T05:02:00.000Z","mbg","https://x.com/raffihanifko/status/1965279620544299241"
"https://pbs.twimg.com/profile_images/1963572551462117376/blxV16By.jpg","1965279493238784274",,,,,"mbg hari ini gacor","0","2","0","1","2025-09-09T05:01:00.000Z","mbg","https://x.com/youngKseleraku/status/1965279493238784274"
"https://pbs.twimg.com/profile_images/1679014442573631488/37bGbvRW.jpg","1965279412779462689","https://pbs.twimg.com/media/G0YTNOVbUAAjHr7.jpg",,,,"Fakta yang bikin bangga. Semoga program MBG ini bisa merata di seluruh Indonesia. #gasssnow #satuindonesia","0","0","0","0","2025-09-09T05:01:00.000Z","mbg","https://x.com/SajayaSarn0/status/1965279412779462689"
"https://pbs.twimg.com/profile_images/1954128435892367360/B8Jd1ZdY.jpg","1965279407062614279",,,,,"Mbg gpp dilanjut, asal anggarannya diambil dr anggaran polri","0","0","0","0","2025-09-09T05:01:00.000Z","mbg","https://x.com/Pardimin9/status/1965279407062614279"
"https://pbs.twimg.com/profile_images/1961458269442179072/uJo4nvS_.jpg","1965279395519910010",,,,,"Cegah Siswa Keracunan, DPRD Bandar Lampung Bakal Periksa Dapur MBG? lampung.idntimes.com/news/la…","0","0","0","0","2025-09-09T05:01:00.000Z","mbg","https://x.com/IDNTimesLampung/status/1965279395519910010"
"https://pbs.twimg.com/profile_images/1964885946387795968/O1pnuiU4.jpg","1965279337516794323",,,,,"makin hari rate mbg makin turun nie","0","0","0","0","2025-09-09T05:01:00.000Z","mbg","https://x.com/westd1e/status/1965279337516794323"
"https://pbs.twimg.com/profile_images/1358762977428574212/AJMP0EiH.jpg","1965117487772828116",,,,,"Biaya Makan Bergizi Gratis Tetap Rp 10 Ribu/ Porsi atau Naik? Ini Jawabannya finance.detik.com/berita-eko…","0","1","0","0","2025-09-08T18:18:00.000Z","makan bergizi gratis","https://x.com/detikfinance/status/1965117487772828116"
"https://pbs.twimg.com/profile_images/1962763938346737666/QO_TIBIO.jpg","1965114829062197615",,,,,"Makan bergizi gratis! Yakin gratis? Bukan dari pajak rakyat? Klo semisal dari pajak rakyat berarti ga gratis dong?!","2","0","0","0","2025-09-08T18:07:00.000Z","makan bergizi gratis","https://x.com/nurs_fuad/status/1965114829062197615"
"https://pbs.twimg.com/profile_images/1699298291262124032/7j1gQJFp.jpg","1965107645712617911","https://pbs.twimg.com/media/G0V2_AGbgAMIuK7.jpg",,,,"Makan bergizi gratis bareng MBG beneran sesuai harapan, pengelolaan uangnya terbuka, harga ga bisa diakalin, dan selalu diawasi","0","0","0","0","2025-09-08T17:39:00.000Z","makan bergizi gratis","https://x.com/susi_sitiansya/status/1965107645712617911"
"https://pbs.twimg.com/profile_images/1699277962351464448/7-ooiEpS.jpg","1965103615879823865","https://pbs.twimg.com/media/G0VzUvFaUAAVG8V.jpg",,,,"Transparansi di MBG bikin makan bergizi gratis aman buat seluruh anak sekolah, nggak ada ruang buat korupsi","0","0","0","0","2025-09-08T17:23:00.000Z","makan bergizi gratis","https://x.com/lanang_gunartoo/status/1965103615879823865"
"https://pbs.twimg.com/profile_images/1843503594160689152/fDPwyX1J.jpg","1965098737187037694","https://pbs.twimg.com/media/G0Vu4uXb0AA5apb.jpg",,,,"Bersama MBG, makan bergizi gratis buat anak Indonesia dikelola oleh KPPN secara terbuka, awasi BPKP dan KPK, semua sesuai harga pasar, pemerintah hadir nyata","0","0","0","0","2025-09-08T17:03:00.000Z","makan bergizi gratis","https://x.com/yudha_sutanto26/status/1965098737187037694"
"https://pbs.twimg.com/profile_images/1690985531738603520/Ifbu2sVL.jpg","1965097082093797778","https://pbs.twimg.com/media/G0VtXvIa4AABUpM.jpg",,,,"Semua biaya makan bergizi gratis di MBG transparan lewat KPPN, harga diatur biar anti mark up, selalu diawasi pihak berwenang","0","0","0","0","2025-09-08T16:57:00.000Z","makan bergizi gratis","https://x.com/dzikri_rama25/status/1965097082093797778"
